CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book
807030858,Existing Customer,51,M,4,High School,Single,$120K +,Blue,46
793059108,Existing Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,44
716568708,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36
828281733,Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,39
717229158,Existing Customer,36,F,4,Graduate,Married,$40K - $60K,Blue,36
715915458,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34
819129858,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,41
713441958,Existing Customer,46,M,2,High School,Married,$120K +,Blue,36
719091333,Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,36
708666258,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,36
714914583,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,27
714363858,Existing Customer,54,F,4,High School,Married,Less than $40K,Blue,36
721347408,Existing Customer,55,F,1,High School,Single,Less than $40K,Blue,43
809608533,Existing Customer,49,F,4,Post-Graduate,Single,Unknown,Blue,44
772047183,Existing Customer,45,M,4,High School,Married,$40K - $60K,Blue,34
714217908,Existing Customer,49,M,3,Graduate,Married,$40K - $60K,Blue,41
714819183,Existing Customer,63,M,1,Uneducated,Married,$80K - $120K,Blue,36
716455683,Existing Customer,40,F,3,High School,Single,Less than $40K,Gold,36
710865633,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Silver,33
752952108,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,26
712595433,Existing Customer,58,M,2,Uneducated,Unknown,$120K +,Blue,49
714982383,Existing Customer,55,M,2,High School,Married,$60K - $80K,Blue,36
813814008,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,48
794545983,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,40
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,30
715585158,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,46
810449883,Existing Customer,64,M,0,Unknown,Married,Less than $40K,Blue,56
789863208,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44
715022133,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,47
712506708,Existing Customer,39,F,3,College,Single,Less than $40K,Blue,25
715699983,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,36
818942433,Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue,49
712459233,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46
716545383,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,36
721144383,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,28
821837958,Existing Customer,43,M,3,College,Unknown,$80K - $120K,Blue,39
804359133,Existing Customer,55,M,0,High School,Married,$120K +,Blue,49
713308683,Existing Customer,52,M,1,Uneducated,Single,$80K - $120K,Blue,37
788780958,Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,27
717354558,Attrited Customer,57,M,2,Uneducated,Married,$120K +,Blue,40
798473808,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,42
712372158,Existing Customer,45,M,4,Unknown,Married,$120K +,Blue,33
715192308,Existing Customer,48,M,2,High School,Married,$120K +,Blue,36
708813033,Existing Customer,47,M,1,Graduate,Single,$40K - $60K,Blue,36
714639783,Attrited Customer,42,M,3,College,Married,$60K - $80K,Blue,34
709311633,Existing Customer,41,M,2,Graduate,Unknown,$60K - $80K,Silver,36
709470858,Existing Customer,51,M,4,College,Married,$120K +,Silver,31
717292758,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,47
779241783,Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue,49
715205358,Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,31
778871508,Existing Customer,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35
779462433,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,37
710147958,Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver,36
709864833,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,38
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,23
717276708,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,36
710004933,Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Blue,36
753606108,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,49
710940183,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,38
718927533,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,32
719337408,Existing Customer,63,M,0,High School,Married,$60K - $80K,Blue,36
772308408,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue,33
712981383,Existing Customer,44,F,4,College,Married,Less than $40K,Silver,37
790099758,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,33
709547658,Attrited Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,36
778770783,Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue,30
713134458,Existing Customer,54,M,3,High School,Married,$120K +,Blue,43
712159083,Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue,46
713639958,Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue,36
771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34
717916758,Existing Customer,67,F,0,Unknown,Married,Unknown,Blue,56
711089733,Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,36
716988633,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,46
779031033,Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue,22
716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36
718281408,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,25
721333233,Existing Customer,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34
794496033,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,38
710519433,Existing Customer,48,M,1,Unknown,Divorced,$80K - $120K,Blue,36
814995933,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,53
721469433,Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue,36
788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41
717198633,Existing Customer,53,F,2,College,Married,$40K - $60K,Blue,34
767695083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,44
711791583,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,40
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,45
710038008,Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,47
789129033,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,32
718349058,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,39
789842283,Attrited Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,42
714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,36
714717483,Existing Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,29
714900408,Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,31
719418933,Attrited Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,36
720115683,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,36
779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28
795979833,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,47
717392358,Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue,50
718640508,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,46
803366358,Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,29
709230708,Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue,36
781794708,Attrited Customer,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,29
801383808,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,44
710677608,Existing Customer,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,36
708217758,Existing Customer,63,M,2,Graduate,Married,$60K - $80K,Blue,49
714272658,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,24
717469158,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,30
711864783,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,46
719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25
710665533,Existing Customer,42,F,5,Doctorate,Married,Unknown,Blue,23
716804283,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,29
767294658,Attrited Customer,56,M,2,College,Single,$120K +,Blue,50
709122483,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,37
708241233,Attrited Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47
717860358,Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue,36
789337233,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,53
720902133,Existing Customer,58,M,1,High School,Single,$40K - $60K,Blue,46
721043058,Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue,44
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36
708398283,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,29
715878183,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,35
719451483,Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37
709110633,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,29
721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40
779912283,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,33
717701733,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,35
709913733,Existing Customer,39,F,3,College,Married,Less than $40K,Blue,36
718768158,Existing Customer,57,M,1,College,Single,$40K - $60K,Blue,48
721375308,Existing Customer,48,M,3,High School,Married,$80K - $120K,Blue,36
711374283,Existing Customer,47,M,3,High School,Single,$80K - $120K,Blue,42
822893133,Existing Customer,56,F,1,Uneducated,Divorced,Unknown,Blue,52
778465533,Existing Customer,54,F,0,College,Married,Less than $40K,Blue,40
712138983,Existing Customer,54,M,1,Graduate,Married,$60K - $80K,Blue,36
716920908,Existing Customer,52,M,4,High School,Married,$80K - $120K,Blue,42
708095133,Existing Customer,43,M,4,Unknown,Unknown,$120K +,Blue,34
711195558,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,48
772735758,Existing Customer,44,M,1,Unknown,Married,Unknown,Blue,34
712024908,Existing Customer,56,F,1,College,Married,Less than $40K,Blue,36
778239933,Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,35
714893733,Existing Customer,55,M,1,High School,Married,$80K - $120K,Blue,45
754886958,Existing Customer,48,F,3,College,Divorced,$40K - $60K,Blue,41
710104908,Existing Customer,56,F,5,College,Single,Less than $40K,Blue,43
710558883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,36
713827383,Existing Customer,65,F,1,High School,Married,Less than $40K,Blue,36
720267033,Existing Customer,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26
712049208,Existing Customer,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39
708688608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,48
716223708,Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue,36
713217858,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,32
819352983,Existing Customer,49,M,3,Unknown,Unknown,$120K +,Blue,44
711019308,Existing Customer,58,M,2,High School,Single,$60K - $80K,Blue,45
768600558,Existing Customer,41,F,4,Graduate,Single,$40K - $60K,Blue,31
710202783,Existing Customer,33,M,2,Graduate,Married,$60K - $80K,Blue,13
712899333,Existing Customer,47,F,4,College,Single,Less than $40K,Blue,37
767036433,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,49
793473033,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,45
721232058,Existing Customer,49,M,1,Graduate,Unknown,$40K - $60K,Silver,41
719443683,Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,39
715449333,Existing Customer,55,F,3,Unknown,Married,$40K - $60K,Blue,47
717998058,Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue,13
779610033,Attrited Customer,58,M,1,College,Married,$80K - $120K,Blue,47
827332983,Existing Customer,46,M,3,High School,Single,$80K - $120K,Gold,42
721183983,Existing Customer,48,M,4,High School,Married,$120K +,Blue,31
718426533,Existing Customer,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32
710698233,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,28
780253533,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,49
793581933,Existing Customer,50,M,3,High School,Single,$40K - $60K,Silver,44
719229708,Existing Customer,41,F,1,High School,Single,$40K - $60K,Blue,31
715158483,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue,40
809296308,Existing Customer,46,M,2,College,Single,$80K - $120K,Blue,41
778176108,Existing Customer,61,M,0,High School,Single,$60K - $80K,Blue,51
796532958,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,53
709345008,Attrited Customer,53,F,2,Doctorate,Married,Unknown,Blue,39
717049533,Existing Customer,39,F,3,Doctorate,Unknown,$40K - $60K,Blue,28
719366358,Existing Customer,51,M,3,High School,Married,$120K +,Blue,40
721417233,Attrited Customer,45,M,2,Graduate,Married,$60K - $80K,Blue,25
711622683,Existing Customer,48,M,4,Unknown,Single,$60K - $80K,Blue,30
714578283,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,37
769574883,Existing Customer,41,M,2,High School,Married,$40K - $60K,Blue,32
717643608,Existing Customer,48,M,4,College,Married,$80K - $120K,Blue,36
709198158,Existing Customer,50,F,4,Graduate,Single,Less than $40K,Blue,36
712419708,Existing Customer,56,F,2,Post-Graduate,Married,Less than $40K,Blue,48
709103358,Existing Customer,39,F,2,College,Single,Less than $40K,Blue,36
716966808,Existing Customer,47,M,1,Graduate,Married,$80K - $120K,Blue,37
772264383,Existing Customer,44,M,2,Graduate,Single,$120K +,Blue,33
721057758,Existing Customer,61,F,1,Unknown,Married,Unknown,Blue,47
769137108,Attrited Customer,43,F,2,Post-Graduate,Married,Less than $40K,Blue,37
717640083,Attrited Customer,59,M,1,High School,Married,$60K - $80K,Blue,36
716445783,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,31
708579633,Existing Customer,40,M,4,Unknown,Divorced,$40K - $60K,Gold,28
718715583,Existing Customer,65,M,2,Unknown,Married,Less than $40K,Blue,56
778686408,Existing Customer,48,M,1,College,Married,$60K - $80K,Blue,29
715015683,Existing Customer,44,M,2,Graduate,Single,$40K - $60K,Blue,34
805254708,Existing Customer,36,F,4,Unknown,Married,Unknown,Blue,31
710462433,Existing Customer,45,M,4,Graduate,Single,$60K - $80K,Blue,30
721342383,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,34
720179883,Existing Customer,40,M,4,College,Unknown,$80K - $120K,Blue,25
794977533,Attrited Customer,62,M,0,High School,Married,$60K - $80K,Blue,56
779445108,Existing Customer,26,M,0,Graduate,Single,$40K - $60K,Blue,13
718193958,Existing Customer,60,M,0,Uneducated,Single,Less than $40K,Blue,53
710955633,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,42
716149383,Existing Customer,62,M,0,Graduate,Married,$60K - $80K,Blue,36
752604633,Attrited Customer,57,M,2,College,Married,$40K - $60K,Blue,50
713889933,Existing Customer,59,M,0,Graduate,Single,$40K - $60K,Blue,48
709446783,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,38
789115833,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,32
711242058,Attrited Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,36
787623858,Existing Customer,43,M,2,Uneducated,Divorced,$120K +,Silver,24
709040508,Existing Customer,57,M,4,Uneducated,Married,$120K +,Blue,38
708864708,Existing Customer,46,M,3,College,Unknown,$80K - $120K,Blue,36
717758583,Existing Customer,40,M,3,High School,Unknown,$60K - $80K,Blue,36
715416633,Existing Customer,54,M,1,Unknown,Married,$80K - $120K,Blue,36
717956283,Existing Customer,57,F,1,Graduate,Single,$40K - $60K,Blue,48
721379433,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Blue,28
712027683,Existing Customer,47,F,2,Doctorate,Married,Less than $40K,Blue,35
716027208,Existing Customer,47,M,4,Doctorate,Married,$60K - $80K,Blue,36
720475233,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,43
712275108,Existing Customer,53,F,3,College,Married,$40K - $60K,Blue,33
718121658,Attrited Customer,56,M,1,College,Married,$60K - $80K,Blue,44
711593808,Attrited Customer,55,M,1,High School,Married,$60K - $80K,Blue,46
716222808,Existing Customer,53,F,4,High School,Married,Less than $40K,Blue,36
718731183,Attrited Customer,61,M,1,Unknown,Married,$40K - $60K,Blue,49
788779008,Existing Customer,57,M,2,High School,Married,$60K - $80K,Blue,38
710404533,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,37
711173058,Existing Customer,56,F,2,Unknown,Married,Unknown,Blue,45
715383108,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,44
711697158,Existing Customer,60,M,0,Graduate,Married,Less than $40K,Blue,36
709186983,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,40
808964433,Existing Customer,46,F,4,Doctorate,Divorced,Less than $40K,Blue,41
711948333,Existing Customer,42,M,1,Uneducated,Married,$80K - $120K,Blue,36
710541858,Existing Customer,45,M,3,High School,Married,Less than $40K,Blue,33
713865333,Attrited Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,38
797707008,Attrited Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,38
713490483,Existing Customer,61,M,0,Uneducated,Single,$80K - $120K,Blue,48
720370533,Attrited Customer,55,M,3,Uneducated,Married,$60K - $80K,Blue,44
779743908,Existing Customer,44,M,4,Unknown,Divorced,$60K - $80K,Blue,29
718675158,Attrited Customer,55,F,1,Unknown,Married,Less than $40K,Blue,36
710784333,Existing Customer,57,M,2,Unknown,Married,$120K +,Blue,36
816596583,Existing Customer,45,M,2,Doctorate,Married,$80K - $120K,Blue,40
717517758,Existing Customer,57,F,0,High School,Married,$40K - $60K,Blue,45
712880283,Existing Customer,31,M,0,Uneducated,Married,$40K - $60K,Blue,22
753226158,Existing Customer,34,F,2,Graduate,Married,Less than $40K,Blue,24
720605808,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,36
